timestamp,heat_demand_mw,temperature_c,wind_speed_ms,wind_direction_deg,solar_radiation_wm2,humidity_pct,snowfall_cm,snow_depth_m,cloud_cover_pct,hour,day_of_week,month,day_of_year,is_weekend,is_holiday,is_school_holiday,wind_sin,wind_cos,temp_change_3h,heating_degrees,heating_season_day
2025-09-01 01:00:00,21.63777212543554,17.9,10.6,109,0.0,88,0.0,0.0,100,1,0,9,244,0,0,0,0.9455185755993168,-0.32556815445715664,0.0,0.0,335
2025-09-01 02:00:00,21.630803484320552,17.6,10.7,126,0.0,86,0.0,0.0,100,2,0,9,244,0,0,0,0.8090169943749475,-0.587785252292473,0.0,0.0,335
2025-09-01 03:00:00,21.62383484320557,17.5,12.1,125,0.0,87,0.0,0.0,100,3,0,9,244,0,0,0,0.8191520442889917,-0.5735764363510462,-0.5,0.0,335
2025-09-01 04:00:00,21.616866202090588,17.6,14.8,136,0.0,85,0.0,0.0,100,4,0,9,244,0,0,0,0.6946583704589971,-0.7193398003386513,-0.29999999999999716,0.0,335
2025-09-01 05:00:00,21.609897560975607,17.5,14.2,145,0.0,81,0.0,0.0,72,5,0,9,244,0,0,0,0.5735764363510459,-0.8191520442889919,-0.10000000000000142,0.0,335
2025-09-01 06:00:00,21.66328153506968,16.9,13.2,145,0.0,79,0.0,0.0,94,6,0,9,244,0,0,0,0.5735764363510459,-0.8191520442889919,-0.6000000000000014,0.0,335
2025-09-01 07:00:00,20.80914299,16.5,13.4,151,5.0,77,0.0,0.0,100,7,0,9,244,0,0,0,0.48480962024633717,-0.8746197071393957,-1.1000000000000014,0.0,335
2025-09-01 08:00:00,20.28092592583333,17.0,11.0,174,49.0,74,0.0,0.0,90,8,0,9,244,0,0,0,0.10452846326765373,-0.9945218953682733,-0.5,0.0,335
2025-09-01 09:00:00,19.68271368333333,18.1,7.6,173,161.0,72,0.0,0.0,100,9,0,9,244,0,0,0,0.12186934340514755,-0.992546151641322,1.2000000000000028,0.0,335
2025-09-01 10:00:00,19.831393642499997,19.0,11.0,150,242.0,69,0.0,0.0,100,10,0,9,244,0,0,0,0.49999999999999994,-0.8660254037844387,2.5,0.0,335
2025-09-01 11:00:00,19.63151244,19.2,11.7,159,207.0,68,0.0,0.0,100,11,0,9,244,0,0,0,0.3583679495453002,-0.9335804264972017,2.1999999999999993,0.0,335
2025-09-01 12:00:00,19.557630495,18.6,10.3,180,150.0,76,0.0,0.0,100,12,0,9,244,0,0,0,1.2246467991473532e-16,-1.0,0.5,0.0,335
2025-09-01 13:00:00,19.484096629999993,19.0,8.4,155,163.0,76,0.0,0.0,100,13,0,9,244,0,0,0,0.4226182617406995,-0.9063077870366499,0.0,0.0,335
2025-09-01 14:00:00,20.058305612499996,19.0,14.9,195,198.0,80,0.0,0.0,100,14,0,9,244,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.1999999999999993,0.0,335
2025-09-01 15:00:00,20.208963344999994,17.6,12.6,214,78.0,88,0.0,0.0,100,15,0,9,244,0,0,0,-0.5591929034707467,-0.8290375725550418,-1.0,0.0,335
2025-09-01 16:00:00,20.709641359999996,17.1,14.2,207,140.0,96,0.0,0.0,100,16,0,9,244,0,0,0,-0.4539904997395467,-0.8910065241883679,-1.8999999999999986,0.0,335
2025-09-01 17:00:00,20.557714522499996,16.6,9.5,231,45.0,98,0.0,0.0,100,17,0,9,244,0,0,0,-0.7771459614569706,-0.6293203910498378,-2.3999999999999986,0.0,335
2025-09-01 18:00:00,20.683830059999995,16.6,6.9,261,54.0,95,0.0,0.0,100,18,0,9,244,0,0,0,-0.9876883405951377,-0.15643446504023104,-1.0,0.0,335
2025-09-01 19:00:00,21.136014774999992,16.5,9.3,245,54.0,94,0.0,0.0,87,19,0,9,244,0,0,0,-0.90630778703665,-0.42261826174069916,-0.6000000000000014,0.0,335
2025-09-01 20:00:00,20.960041214999997,15.6,7.1,243,49.0,96,0.0,0.0,7,20,0,9,244,0,0,0,-0.8910065241883678,-0.45399049973954697,-1.0000000000000018,0.0,335
2025-09-01 21:00:00,20.13814359833333,14.3,5.0,232,1.0,97,0.0,0.0,78,21,0,9,244,0,0,0,-0.7880107536067221,-0.6156614753256581,-2.3000000000000007,0.6999999999999993,335
2025-09-01 22:00:00,19.35943479833333,13.6,4.9,197,0.0,98,0.0,0.0,100,22,0,9,244,0,0,0,-0.29237170472273677,-0.9563047559630354,-2.9000000000000004,1.4000000000000004,335
2025-09-01 23:00:00,18.959169447499995,14.2,6.3,185,0.0,99,0.0,0.0,98,23,0,9,244,0,0,0,-0.08715574274765794,-0.9961946980917455,-1.4000000000000004,0.8000000000000007,335
2025-09-02 00:00:00,18.68328197333333,14.2,7.7,169,0.0,99,0.0,0.0,97,0,1,9,245,0,0,0,0.19080899537654497,-0.9816271834476639,-0.10000000000000142,0.8000000000000007,336
2025-09-02 01:00:00,19.032792295833328,13.8,7.7,162,0.0,99,0.0,0.0,64,1,1,9,245,0,0,0,0.3090169943749475,-0.9510565162951535,0.20000000000000107,1.1999999999999993,336
2025-09-02 02:00:00,18.90765031833333,13.6,7.7,171,0.0,98,0.0,0.0,98,2,1,9,245,0,0,0,0.15643446504023098,-0.9876883405951377,-0.5999999999999996,1.4000000000000004,336
2025-09-02 03:00:00,19.783930633333323,14.0,8.7,143,0.0,98,0.0,0.0,99,3,1,9,245,0,0,0,0.6018150231520482,-0.7986355100472929,-0.1999999999999993,1.0,336
2025-09-02 04:00:00,20.559198042499993,13.9,9.6,139,0.0,99,0.0,0.0,99,4,1,9,245,0,0,0,0.6560590289905073,-0.754709580222772,0.09999999999999964,1.0999999999999996,336
2025-09-02 05:00:00,22.184800722499997,14.1,8.4,171,0.0,98,0.0,0.0,100,5,1,9,245,0,0,0,0.15643446504023098,-0.9876883405951377,0.5,0.9000000000000004,336
2025-09-02 06:00:00,21.642934004999997,14.2,9.6,140,0.0,99,0.0,0.0,100,6,1,9,245,0,0,0,0.6427876096865395,-0.7660444431189779,0.1999999999999993,0.8000000000000007,336
2025-09-02 07:00:00,22.387115825,14.6,11.7,149,3.0,99,0.0,0.0,100,7,1,9,245,0,0,0,0.5150380749100544,-0.8571673007021122,0.6999999999999993,0.40000000000000036,336
2025-09-02 08:00:00,21.85854031,15.2,11.6,154,41.0,97,0.0,0.0,100,8,1,9,245,0,0,0,0.4383711467890773,-0.898794046299167,1.0999999999999996,0.0,336
2025-09-02 09:00:00,20.434542844999996,16.2,10.2,152,122.0,95,0.0,0.0,91,9,1,9,245,0,0,0,0.4694715627858907,-0.882947592858927,2.0,0.0,336
2025-09-02 10:00:00,20.20749347333333,17.8,11.0,152,301.0,90,0.0,0.0,100,10,1,9,245,0,0,0,0.4694715627858907,-0.882947592858927,3.200000000000001,0.0,336
2025-09-02 11:00:00,19.93443769583333,19.0,12.1,177,417.0,83,0.0,0.0,18,11,1,9,245,0,0,0,0.05233595624294381,-0.9986295347545738,3.8000000000000007,0.0,336
2025-09-02 12:00:00,19.334160375,20.0,12.5,201,564.0,76,0.0,0.0,22,12,1,9,245,0,0,0,-0.35836794954530043,-0.9335804264972016,3.8000000000000007,0.0,336
2025-09-02 13:00:00,18.93205305333333,19.0,13.4,206,577.0,77,0.0,0.0,60,13,1,9,245,0,0,0,-0.43837114678907746,-0.8987940462991669,1.1999999999999993,0.0,336
2025-09-02 14:00:00,18.833204579999997,20.0,14.9,214,556.0,71,0.0,0.0,72,14,1,9,245,0,0,0,-0.5591929034707467,-0.8290375725550418,1.0,0.0,336
2025-09-02 15:00:00,18.657853982499997,20.4,12.3,176,556.0,75,0.0,0.0,43,15,1,9,245,0,0,0,0.06975647374412552,-0.9975640502598242,0.3999999999999986,0.0,336
2025-09-02 16:00:00,19.40924066583333,17.9,12.9,219,486.0,83,0.0,0.0,43,16,1,9,245,0,0,0,-0.6293203910498376,-0.7771459614569708,-1.1000000000000014,0.0,336
2025-09-02 17:00:00,20.133556016666663,18.4,10.5,229,348.0,82,0.0,0.0,58,17,1,9,245,0,0,0,-0.754709580222772,-0.6560590289905073,-1.6000000000000014,0.0,336
2025-09-02 18:00:00,20.43612198249999,17.5,12.9,219,245.0,82,0.0,0.0,21,18,1,9,245,0,0,0,-0.6293203910498376,-0.7771459614569708,-2.8999999999999986,0.0,336
2025-09-02 19:00:00,20.90928207,17.1,9.0,223,145.0,84,0.0,0.0,15,19,1,9,245,0,0,0,-0.6819983600624984,-0.7313537016191706,-0.7999999999999972,0.0,336
2025-09-02 20:00:00,21.007865192499995,15.9,5.2,224,45.0,88,0.0,0.0,21,20,1,9,245,0,0,0,-0.6946583704589974,-0.7193398003386511,-2.4999999999999982,0.0,336
2025-09-02 21:00:00,20.184229914999996,14.6,4.0,180,0.0,92,0.0,0.0,5,21,1,9,245,0,0,0,1.2246467991473532e-16,-1.0,-2.9000000000000004,0.40000000000000036,336
2025-09-02 22:00:00,19.28450228,14.4,6.9,174,0.0,93,0.0,0.0,8,22,1,9,245,0,0,0,0.10452846326765373,-0.9945218953682733,-2.700000000000001,0.5999999999999996,336
2025-09-02 23:00:00,19.183476944999995,14.1,8.4,173,0.0,93,0.0,0.0,3,23,1,9,245,0,0,0,0.12186934340514755,-0.992546151641322,-1.8000000000000007,0.9000000000000004,336
2025-09-03 00:00:00,19.00934787333333,13.8,9.7,170,0.0,93,0.0,0.0,0,0,2,9,246,0,0,0,0.17364817766693028,-0.984807753012208,-0.7999999999999989,1.1999999999999993,337
2025-09-03 01:00:00,18.75874931,13.6,10.1,169,0.0,92,0.0,0.0,1,1,2,9,246,0,0,0,0.19080899537654497,-0.9816271834476639,-0.8000000000000007,1.4000000000000004,337
2025-09-03 02:00:00,19.133453764999995,13.4,10.8,154,0.0,92,0.0,0.0,10,2,2,9,246,0,0,0,0.4383711467890773,-0.898794046299167,-0.6999999999999993,1.5999999999999996,337
2025-09-03 03:00:00,19.909323854166665,13.4,13.0,137,0.0,93,0.0,0.0,4,3,2,9,246,0,0,0,0.6819983600624986,-0.7313537016191705,-0.40000000000000036,1.5999999999999996,337
2025-09-03 04:00:00,20.95878949499999,13.1,13.0,142,0.0,93,0.0,0.0,9,4,2,9,246,0,0,0,0.6156614753256584,-0.7880107536067219,-0.5,1.9000000000000004,337
2025-09-03 05:00:00,22.637704017499996,12.9,13.7,153,0.0,91,0.0,0.0,38,5,2,9,246,0,0,0,0.45399049973954686,-0.8910065241883678,-0.5,2.0999999999999996,337
2025-09-03 06:00:00,23.21878297249999,12.8,13.6,160,0.0,89,0.0,0.0,54,6,2,9,246,0,0,0,0.3420201433256689,-0.9396926207859083,-0.5999999999999996,2.1999999999999993,337
2025-09-03 07:00:00,22.261200215,12.9,14.8,153,4.0,85,0.0,0.0,72,7,2,9,246,0,0,0,0.45399049973954686,-0.8910065241883678,-0.1999999999999993,2.0999999999999996,337
2025-09-03 08:00:00,21.433592465,13.9,15.8,151,74.0,80,0.0,0.0,4,8,2,9,246,0,0,0,0.48480962024633717,-0.8746197071393957,1.0,1.0999999999999996,337
2025-09-03 09:00:00,20.408472828333327,15.6,15.0,160,205.0,77,0.0,0.0,88,9,2,9,246,0,0,0,0.3420201433256689,-0.9396926207859083,2.799999999999999,0.0,337
2025-09-03 10:00:00,19.88268508833333,16.9,16.6,165,345.0,72,0.0,0.0,100,10,2,9,246,0,0,0,0.258819045102521,-0.9659258262890682,3.9999999999999982,0.0,337
2025-09-03 11:00:00,19.75875098833333,18.0,17.3,168,412.0,69,0.0,0.0,100,11,2,9,246,0,0,0,0.20791169081775931,-0.9781476007338057,4.1,0.0,337
2025-09-03 12:00:00,19.409015499999995,19.0,19.7,175,459.0,68,0.0,0.0,100,12,2,9,246,0,0,0,0.0871557427476582,-0.9961946980917455,3.4000000000000004,0.0,337
2025-09-03 13:00:00,18.95740197249999,19.2,23.3,184,322.0,69,0.0,0.0,100,13,2,9,246,0,0,0,-0.06975647374412527,-0.9975640502598242,2.3000000000000007,0.0,337
2025-09-03 14:00:00,18.80821906749999,19.3,19.3,185,123.0,70,0.0,0.0,100,14,2,9,246,0,0,0,-0.08715574274765794,-0.9961946980917455,1.3000000000000007,0.0,337
2025-09-03 15:00:00,19.4101889875,19.9,22.0,180,206.0,69,0.0,0.0,65,15,2,9,246,0,0,0,1.2246467991473532e-16,-1.0,0.8999999999999986,0.0,337
2025-09-03 16:00:00,19.906353916666664,21.2,25.4,179,469.0,64,0.0,0.0,98,16,2,9,246,0,0,0,0.01745240643728344,-0.9998476951563913,2.0,0.0,337
2025-09-03 17:00:00,20.635464249999995,21.0,21.8,173,251.0,65,0.0,0.0,96,17,2,9,246,0,0,0,0.12186934340514755,-0.992546151641322,1.6999999999999993,0.0,337
2025-09-03 18:00:00,20.78517945583333,21.1,18.9,183,210.0,67,0.0,0.0,100,18,2,9,246,0,0,0,-0.052335956242943564,-0.9986295347545738,1.2000000000000028,0.0,337
2025-09-03 19:00:00,20.158423570833328,21.3,19.3,181,77.0,64,0.0,0.0,35,19,2,9,246,0,0,0,-0.017452406437283637,-0.9998476951563913,0.10000000000000142,0.0,337
2025-09-03 20:00:00,19.637382394999996,20.5,18.9,172,40.0,66,0.0,0.0,58,20,2,9,246,0,0,0,0.13917310096006533,-0.9902680687415704,-0.5,0.0,337
2025-09-03 21:00:00,19.307447952499995,20.9,24.1,173,0.0,64,0.0,0.0,95,21,2,9,246,0,0,0,0.12186934340514755,-0.992546151641322,-0.20000000000000284,0.0,337
2025-09-03 22:00:00,18.563263234999997,21.0,23.9,180,0.0,64,0.0,0.0,84,22,2,9,246,0,0,0,1.2246467991473532e-16,-1.0,-0.3000000000000007,0.0,337
2025-09-03 23:00:00,18.334577615,20.5,24.7,180,0.0,67,0.0,0.0,17,23,2,9,246,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,337
2025-09-04 00:00:00,18.058511714999995,20.1,25.2,180,0.0,68,0.0,0.0,52,0,3,9,247,0,0,0,1.2246467991473532e-16,-1.0,-0.7999999999999972,0.0,338
2025-09-04 01:00:00,17.88275462833333,20.2,25.1,190,0.0,67,0.0,0.0,62,1,3,9,247,0,0,0,-0.17364817766693047,-0.984807753012208,-0.8000000000000007,0.0,338
2025-09-04 02:00:00,17.858019139999996,19.8,23.9,201,0.0,71,0.0,0.0,69,2,3,9,247,0,0,0,-0.35836794954530043,-0.9335804264972016,-0.6999999999999993,0.0,338
2025-09-04 03:00:00,18.409415355,19.4,23.2,200,0.0,72,0.0,0.0,100,3,3,9,247,0,0,0,-0.34202014332566866,-0.9396926207859084,-0.7000000000000028,0.0,338
2025-09-04 04:00:00,19.237640272499995,18.9,18.5,208,0.0,79,0.0,0.0,84,4,3,9,247,0,0,0,-0.46947156278589086,-0.8829475928589269,-1.3000000000000007,0.0,338
2025-09-04 05:00:00,20.81113646999999,17.9,16.7,205,0.0,88,0.0,0.0,24,5,3,9,247,0,0,0,-0.4226182617406993,-0.90630778703665,-1.9000000000000021,0.0,338
2025-09-04 06:00:00,21.316850339999995,17.2,16.7,200,0.0,92,0.0,0.0,78,6,3,9,247,0,0,0,-0.34202014332566866,-0.9396926207859084,-2.1999999999999993,0.0,338
2025-09-04 07:00:00,21.085930747499997,17.2,16.8,205,3.0,93,0.0,0.0,81,7,3,9,247,0,0,0,-0.4226182617406993,-0.90630778703665,-1.6999999999999993,0.0,338
2025-09-04 08:00:00,20.309177759999997,17.7,18.0,208,54.0,90,0.0,0.0,45,8,3,9,247,0,0,0,-0.46947156278589086,-0.8829475928589269,-0.1999999999999993,0.0,338
2025-09-04 09:00:00,20.483105684999995,18.3,21.9,212,182.0,85,0.0,0.0,35,9,3,9,247,0,0,0,-0.5299192642332048,-0.8480480961564261,1.1000000000000014,0.0,338
2025-09-04 10:00:00,19.707514594999996,18.9,22.7,219,290.0,80,0.0,0.0,30,10,3,9,247,0,0,0,-0.6293203910498376,-0.7771459614569708,1.6999999999999993,0.0,338
2025-09-04 11:00:00,19.256341107500003,19.7,21.3,223,392.0,73,0.0,0.0,87,11,3,9,247,0,0,0,-0.6819983600624984,-0.7313537016191706,2.0,0.0,338
2025-09-04 12:00:00,19.430521494999997,19.5,20.4,221,330.0,72,0.0,0.0,80,12,3,9,247,0,0,0,-0.656059028990507,-0.7547095802227721,1.1999999999999993,0.0,338
2025-09-04 13:00:00,19.130677959999996,19.8,20.8,223,469.0,72,0.0,0.0,54,13,3,9,247,0,0,0,-0.6819983600624984,-0.7313537016191706,0.9000000000000021,0.0,338
2025-09-04 14:00:00,18.48176704,19.9,20.1,227,528.0,71,0.0,0.0,43,14,3,9,247,0,0,0,-0.7313537016191703,-0.6819983600624986,0.1999999999999993,0.0,338
2025-09-04 15:00:00,18.831485143333328,20.2,17.8,222,423.0,70,0.0,0.0,44,15,3,9,247,0,0,0,-0.6691306063588582,-0.7431448254773942,0.6999999999999993,0.0,338
2025-09-04 16:00:00,19.556458226666667,20.8,17.6,224,498.0,65,0.0,0.0,77,16,3,9,247,0,0,0,-0.6946583704589974,-0.7193398003386511,1.0,0.0,338
2025-09-04 17:00:00,19.981806765833333,20.5,17.1,226,397.0,62,0.0,0.0,99,17,3,9,247,0,0,0,-0.7193398003386512,-0.6946583704589973,0.6000000000000014,0.0,338
2025-09-04 18:00:00,20.50689369083333,20.1,13.5,224,260.0,63,0.0,0.0,100,18,3,9,247,0,0,0,-0.6946583704589974,-0.7193398003386511,-0.09999999999999787,0.0,338
2025-09-04 19:00:00,20.560107018333326,19.2,5.2,214,114.0,70,0.0,0.0,100,19,3,9,247,0,0,0,-0.5591929034707467,-0.8290375725550418,-1.6000000000000014,0.0,338
2025-09-04 20:00:00,20.162286777499997,17.6,4.0,172,31.0,78,0.0,0.0,100,20,3,9,247,0,0,0,0.13917310096006533,-0.9902680687415704,-2.8999999999999986,0.0,338
2025-09-04 21:00:00,19.958827162499997,16.9,4.6,129,0.0,81,0.0,0.0,100,21,3,9,247,0,0,0,0.777145961456971,-0.6293203910498373,-3.200000000000003,0.0,338
2025-09-04 22:00:00,19.13502588833333,16.6,8.0,128,0.0,81,0.0,0.0,100,22,3,9,247,0,0,0,0.788010753606722,-0.6156614753256583,-2.599999999999998,0.0,338
2025-09-04 23:00:00,18.783635468333333,16.4,9.9,128,0.0,81,0.0,0.0,98,23,3,9,247,0,0,0,0.788010753606722,-0.6156614753256583,-1.2000000000000028,0.0,338
2025-09-05 00:00:00,18.30718344083333,16.4,11.6,138,0.0,80,0.0,0.0,99,0,4,9,248,0,0,0,0.6691306063588585,-0.743144825477394,-0.5,0.0,339
2025-09-05 01:00:00,18.083479842499997,16.4,11.6,144,0.0,82,0.0,0.0,97,1,4,9,248,0,0,0,0.5877852522924732,-0.8090169943749473,-0.20000000000000284,0.0,339
2025-09-05 02:00:00,18.081097258333333,16.0,11.5,157,0.0,85,0.0,0.0,94,2,4,9,248,0,0,0,0.39073112848927377,-0.9205048534524404,-0.3999999999999986,0.0,339
2025-09-05 03:00:00,18.457509179999995,15.6,8.2,166,0.0,85,0.0,0.0,100,3,4,9,248,0,0,0,0.24192189559966773,-0.9702957262759965,-0.7999999999999989,0.0,339
2025-09-05 04:00:00,19.858311407499997,15.9,9.7,168,0.0,84,0.0,0.0,100,4,4,9,248,0,0,0,0.20791169081775931,-0.9781476007338057,-0.4999999999999982,0.0,339
2025-09-05 05:00:00,21.80944433,15.9,10.3,191,0.0,85,0.0,0.0,100,5,4,9,248,0,0,0,-0.19080899537654472,-0.981627183447664,-0.09999999999999964,0.0,339
2025-09-05 06:00:00,22.117348709999995,15.4,11.1,226,0.0,90,0.0,0.0,100,6,4,9,248,0,0,0,-0.7193398003386512,-0.6946583704589973,-0.1999999999999993,0.0,339
2025-09-05 07:00:00,21.76092785,14.9,8.7,230,1.0,94,0.0,0.0,100,7,4,9,248,0,0,0,-0.7660444431189779,-0.6427876096865395,-1.0,0.09999999999999964,339
2025-09-05 08:00:00,21.18336645999999,15.1,8.0,234,14.0,98,0.0,0.0,100,8,4,9,248,0,0,0,-0.8090169943749473,-0.5877852522924732,-0.8000000000000007,0.0,339
2025-09-05 09:00:00,21.032456644999996,15.8,10.9,241,45.0,95,0.0,0.0,100,9,4,9,248,0,0,0,-0.874619707139396,-0.48480962024633684,0.40000000000000036,0.0,339
2025-09-05 10:00:00,20.821599527499995,16.6,12.1,250,97.0,92,0.0,0.0,100,10,4,9,248,0,0,0,-0.9396926207859084,-0.34202014332566855,1.700000000000001,0.0,339
2025-09-05 11:00:00,20.132781164999997,17.2,12.4,251,177.0,87,0.0,0.0,98,11,4,9,248,0,0,0,-0.9455185755993168,-0.32556815445715664,2.0999999999999996,0.0,339
2025-09-05 12:00:00,19.582729389999997,18.9,13.7,259,474.0,74,0.0,0.0,99,12,4,9,248,0,0,0,-0.981627183447664,-0.1908089953765446,3.099999999999998,0.0,339
2025-09-05 13:00:00,19.232771633333332,19.2,16.3,264,515.0,69,0.0,0.0,28,13,4,9,248,0,0,0,-0.9945218953682734,-0.10452846326765336,2.599999999999998,0.0,339
2025-09-05 14:00:00,19.560608285833332,19.4,17.6,271,583.0,67,0.0,0.0,100,14,4,9,248,0,0,0,-0.9998476951563913,0.01745240643728313,2.1999999999999993,0.0,339
2025-09-05 15:00:00,19.55795417583333,18.6,17.0,280,466.0,70,0.0,0.0,40,15,4,9,248,0,0,0,-0.9848077530122081,0.17364817766692997,-0.29999999999999716,0.0,339
2025-09-05 16:00:00,19.73384165,18.8,16.3,280,416.0,67,0.0,0.0,27,16,4,9,248,0,0,0,-0.9848077530122081,0.17364817766692997,-0.3999999999999986,0.0,339
2025-09-05 17:00:00,20.634855775,18.6,16.5,280,383.0,66,0.0,0.0,18,17,4,9,248,0,0,0,-0.9848077530122081,0.17364817766692997,-0.7999999999999972,0.0,339
2025-09-05 18:00:00,20.634641359999996,18.0,16.1,280,281.0,68,0.0,0.0,15,18,4,9,248,0,0,0,-0.9848077530122081,0.17364817766692997,-0.6000000000000014,0.0,339
2025-09-05 19:00:00,20.984276274999996,17.1,12.5,277,147.0,73,0.0,0.0,12,19,4,9,248,0,0,0,-0.992546151641322,0.12186934340514768,-1.6999999999999993,0.0,339
2025-09-05 20:00:00,20.809583409999995,15.9,11.4,273,35.0,79,0.0,0.0,6,20,4,9,248,0,0,0,-0.9986295347545738,0.052335956242943946,-2.700000000000001,0.0,339
2025-09-05 21:00:00,20.385371529999993,14.8,9.4,266,0.0,84,0.0,0.0,5,21,4,9,248,0,0,0,-0.9975640502598242,-0.06975647374412558,-3.1999999999999993,0.1999999999999993,339
2025-09-05 22:00:00,20.0853106825,14.1,8.9,261,0.0,87,0.0,0.0,4,22,4,9,248,0,0,0,-0.9876883405951377,-0.15643446504023104,-3.0000000000000018,0.9000000000000004,339
2025-09-05 23:00:00,19.88393063333333,13.6,7.8,257,0.0,90,0.0,0.0,5,23,4,9,248,0,0,0,-0.9743700647852351,-0.22495105434386525,-2.3000000000000007,1.4000000000000004,339
2025-09-06 00:00:00,19.33444554916666,13.2,7.2,256,0.0,91,0.0,0.0,4,0,5,9,249,1,0,0,-0.9702957262759965,-0.24192189559966779,-1.6000000000000014,1.8000000000000007,340
2025-09-06 01:00:00,19.411419585833332,12.9,7.4,257,0.0,91,0.0,0.0,4,1,5,9,249,1,0,0,-0.9743700647852351,-0.22495105434386525,-1.1999999999999993,2.0999999999999996,340
2025-09-06 02:00:00,19.886423322499994,12.8,7.8,261,0.0,91,0.0,0.0,3,2,5,9,249,1,0,0,-0.9876883405951377,-0.15643446504023104,-0.7999999999999989,2.1999999999999993,340
2025-09-06 03:00:00,20.41027301499999,11.6,5.8,266,0.0,93,0.0,0.0,1,3,5,9,249,1,0,0,-0.9975640502598242,-0.06975647374412558,-1.5999999999999996,3.4000000000000004,340
2025-09-06 04:00:00,21.009296557499997,10.9,5.3,258,0.0,94,0.0,0.0,1,4,5,9,249,1,0,0,-0.9781476007338056,-0.2079116908177598,-2.0,4.1,340
2025-09-06 05:00:00,22.288976019999996,10.6,5.1,252,0.0,95,0.0,0.0,2,5,5,9,249,1,0,0,-0.9510565162951535,-0.30901699437494756,-2.200000000000001,4.4,340
2025-09-06 06:00:00,23.819150955,10.4,5.0,244,0.0,96,0.0,0.0,2,6,5,9,249,1,0,0,-0.8987940462991668,-0.43837114678907774,-1.1999999999999993,4.6,340
2025-09-06 07:00:00,23.76319949,10.6,5.2,236,2.0,96,0.0,0.0,2,7,5,9,249,1,0,0,-0.8290375725550418,-0.5591929034707466,-0.3000000000000007,4.4,340
2025-09-06 08:00:00,22.985713434999997,12.2,7.3,230,68.0,94,0.0,0.0,2,8,5,9,249,1,0,0,-0.7660444431189779,-0.6427876096865395,1.5999999999999996,2.8000000000000007,340
2025-09-06 09:00:00,22.133569284999997,14.8,5.1,228,199.0,88,0.0,0.0,2,9,5,9,249,1,0,0,-0.7431448254773944,-0.6691306063588581,4.4,0.1999999999999993,340
2025-09-06 10:00:00,21.409044474999995,16.6,7.4,263,337.0,77,0.0,0.0,18,10,5,9,249,1,0,0,-0.9925461516413221,-0.12186934340514717,6.000000000000002,0.0,340
2025-09-06 11:00:00,21.23447620249999,17.6,7.6,274,426.0,70,0.0,0.0,13,11,5,9,249,1,0,0,-0.9975640502598243,0.06975647374412522,5.400000000000002,0.0,340
2025-09-06 12:00:00,20.43310858249999,18.6,8.6,282,536.0,64,0.0,0.0,35,12,5,9,249,1,0,0,-0.9781476007338056,0.20791169081775945,3.8000000000000007,0.0,340
2025-09-06 13:00:00,19.55865453166666,19.2,9.3,289,564.0,60,0.0,0.0,40,13,5,9,249,1,0,0,-0.945518575599317,0.3255681544571563,2.599999999999998,0.0,340
2025-09-06 14:00:00,19.35875678333333,19.6,8.6,293,555.0,57,0.0,0.0,97,14,5,9,249,1,0,0,-0.9205048534524405,0.3907311284892735,2.0,0.0,340
2025-09-06 15:00:00,19.183938486666666,19.7,6.3,294,527.0,60,0.0,0.0,17,15,5,9,249,1,0,0,-0.9135454576426011,0.40673664307579976,1.0999999999999979,0.0,340
2025-09-06 16:00:00,19.68351918833333,20.0,5.1,293,481.0,58,0.0,0.0,16,16,5,9,249,1,0,0,-0.9205048534524405,0.3907311284892735,0.8000000000000007,0.0,340
2025-09-06 17:00:00,20.159508075,19.8,3.5,294,398.0,56,0.0,0.0,13,17,5,9,249,1,0,0,-0.9135454576426011,0.40673664307579976,0.1999999999999993,0.0,340
2025-09-06 18:00:00,20.908806879999993,19.5,3.9,298,284.0,57,0.0,0.0,5,18,5,9,249,1,0,0,-0.8829475928589271,0.4694715627858904,-0.1999999999999993,0.0,340
2025-09-06 19:00:00,21.184351609999993,18.3,3.6,300,148.0,70,0.0,0.0,4,19,5,9,249,1,0,0,-0.8660254037844386,0.5000000000000001,-1.6999999999999993,0.0,340
2025-09-06 20:00:00,21.135429479999996,15.9,2.6,321,35.0,77,0.0,0.0,14,20,5,9,249,1,0,0,-0.6293203910498378,0.7771459614569706,-3.9000000000000004,0.0,340
2025-09-06 21:00:00,20.50923570999999,14.7,0.9,53,0.0,81,0.0,0.0,10,21,5,9,249,1,0,0,0.7986355100472928,0.6018150231520483,-4.800000000000001,0.3000000000000007,340
2025-09-06 22:00:00,20.285632304999996,13.4,3.2,117,0.0,87,0.0,0.0,0,22,5,9,249,1,0,0,0.8910065241883679,-0.45399049973954675,-4.9,1.5999999999999996,340
2025-09-06 23:00:00,19.710365735,12.6,5.7,145,0.0,91,0.0,0.0,0,23,5,9,249,1,0,0,0.5735764363510459,-0.8191520442889919,-3.3000000000000007,2.4000000000000004,340
2025-09-07 00:00:00,19.81130658333333,13.1,6.4,142,0.0,90,0.0,0.0,96,0,6,9,250,1,0,0,0.6156614753256584,-0.7880107536067219,-1.5999999999999996,1.9000000000000004,341
